image_id,image_path,key,scientificName,issues,datasetKey,publishingOrgKey,networkKeys,installationKey,hostingOrganizationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,taxonRank,taxonomicStatus,dateIdentified,continent,stateProvince,gadm,higherGeography,year,month,day,eventDate,startDayOfYear,endDayOfYear,typeStatus,modified,lastInterpreted,references,license,isSequenced,identifier,facts,relations,institutionKey,collectionKey,isInCluster,datasetName,recordedBy,identifiedBy,preparations,nucleotideSequence,class,countryCode,recordedByIDs,identifiedByIDs,gbifRegion,country,publishedByGbifRegion,rightsHolder,identifier.1,recordNumber,habitat,institutionID,http...unknown.org.crawl_attempt,dynamicProperties,locality,fieldNumber,verbatimLocality,gbifID,language,collectionCode,occurrenceID,type,disposition,catalogNumber,institutionCode,occurrenceRemarks,accessRights,verbatimElevation,collectionID,name,sex,reproductiveCondition,decimalLatitude,decimalLongitude,projectId,speciesKey,species,genericName,specificEpithet,georeferencedBy,datasetID,samplingProtocol,geodeticDatum,acceptedNameUsage,nomenclaturalCode,georeferenceVerificationStatus,verbatimSRS,georeferenceRemarks,materialSampleID,parentNameUsageID,acceptedNameUsageID,ownerInstitutionCode,bibliographicCitation,higherClassification,parentNameUsage,iucnRedListCategory,vernacularName,individualCount,elevation,elevationAccuracy,nomenclaturalStatus,http...unknown.org.dateLastUpdated,taxonID,http...unknown.org.code,http...unknown.org.conceptualSchema,http...unknown.org.maxSearchResponseRecords,municipality,infraspecificEpithet,identificationQualifier,http...unknown.org.omitFromScheduledCrawl,distanceFromCentroidInMeters,fieldNotes,county,locationRemarks,otherCatalogNumbers,verbatimEventDate,island,http...unknown.org.recordID,rights,organismQuantity,organismQuantityType,dataGeneralizations,eventRemarks,http...unknown.org.recordEnteredBy,programmeAcronym,coordinateUncertaintyInMeters,georeferenceSources,http...unknown.org.license,http...unknown.org.rightsHolder,http...unknown.org.CatalogNumberNumeric,coordinatePrecision,taxonConceptID,http...unknown.org.taxonRankID,verbatimCoordinateSystem,http...unknown.org.species,verbatimTaxonRank,image_url,weak_flowering,download_status
HERB_0073,sample_images/HERB_0073.jpg,3416539304,Garcinia nigrolineata Planch. ex T.Anderson,"cdc,gass84",cb9beff3-a185-486f-975a-732251444158,2853c0e7-c758-4c9c-83a2-7c2d18967fb9,17abcf75-2f1e-46dd-bf75-a5b21dd02655,86c2834b-fcd6-418d-9b32-aca45110a0fe,2cd829bb-b713-433d-99cf-64bef11e5b3e,FR,EML,2026-08-13T15:27:43.165+00:00,2026-08-24T18:08:47.765+00:00,586,PRESERVED_SPECIMEN,PRESENT,3713521,6,7707728,220,1414,6646,3189556,3713521,Garcinia nigrolineata Planch. ex T.Anderson,Plantae,Tracheophyta,Malpighiales,Clusiaceae,Garcinia,SPECIES,ACCEPTED,NA,ASIA,NA,NA,NA,2020,3,25,2020-03-25,85,85,NA,2021-12-17T16:45:43.000+00:00,2026-08-24T18:08:47.765+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,http://coldb.mnhn.fr/catalognumber/um/mpu/mpu1400345,none,none,17ff2e84-80c7-4904-81c7-26183b3ce46e,1fddc155-2d5b-4b1d-92cb-1268e22cc2bb,FALSE,NA,"Yao, T.L.|Leong, P.K.F.|Lim, W.H.|Chia, E.J.J.",Yao,hb,none,Magnoliopsida,SG,none,none,ASIA,Singapore,EUROPE,NA,http://coldb.mnhn.fr/catalognumber/um/mpu/mpu1400345,NA,NA,http://grscicoll.org/institution/université-montpellier-2,634,NA,NA,79,Singapore Botanic Garden,3416539304,NA,MPU,http://coldb.mnhn.fr/catalognumber/um/mpu/mpu1400345,NA,NA,MPU1400345,UM,NA,NA,NA,NA,Garcinia nigrolineata Planch. ex T.Anderson,NA,NA,1.39487,103.81105,NA,3713521,Garcinia nigrolineata,Garcinia,nigrolineata,NA,NA,NA,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3348.8504043166813,"""Tree tag: 20010579*B. DBH 28.6 cm. Wound exudate white, sticky. Young twigs biconvex, alternately grooved and winged; axillary buds conspicous on fallen leaf nodes. Flowers axilary, repeating flowering at the same axils formed thickened tissue.  Female flower: corolla pale yellow,sepals 4, petals 4, imbricate. Fruit longitudinally grooved, apex off-centered or centered; persistent sepals 4, some with wilted petals attached; carpels 6; stigmas in 5 or 6 clusters; seeds 3""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cultivated, under canopy shade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://mediaphoto.mnhn.fr/media/1639755943181edSunj1cu15aFL1P,TRUE,error
HERB_0074,sample_images/HERB_0074.jpg,6196929042,Chassalia curviflora (Wall.) Thwaites,"colmafu,inmafu",1cbed1d0-f9ac-4b9e-bf3f-a26272bca39e,4fd82480-ea1c-11da-8db4-b8a03c50a862,NA,82d6992a-b20b-4e74-b6ac-6b971b2c485d,4fd82480-ea1c-11da-8db4-b8a03c50a862,JP,EML,2026-07-10T16:35:10.312+00:00,2026-07-18T17:50:42.595+00:00,222,PRESERVED_SPECIMEN,PRESENT,2912772,6,7707728,220,412,8798,2912636,2912772,Chassalia curviflora (Wall.) Thwaites,Plantae,Tracheophyta,Gentianales,Rubiaceae,Chassalia,SPECIES,ACCEPTED,NA,ASIA,Kien Giang,NA,Asia|Vietnam|Kien Giang|Kien Luong Dist.|Mt. Mo So,2024,5,22,2024-05-22,143,143,NA,2025-10-16T00:00:00.000+00:00,2026-07-18T17:50:42.595+00:00,https://www.museum.kagoshima-u.ac.jp/hyouhonsitu.html,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,1d62a276-4045-41ac-bf69-f800a442c958,none,none,7b6590f0-c03f-409b-ae28-f443c1166d23,e9e6df05-e289-4a64-8ace-a4d5dbd168e4,FALSE,NA,NA,NA,NA,none,Magnoliopsida,VN,none,none,ASIA,Viet Nam,ASIA,NA,1d62a276-4045-41ac-bf69-f800a442c958,N489,NA,NA,232,NA,Mt. Mo So,NA,"Vietnam, Kien Giang, Kien Luong Dist., Mt. Mo So",6196929042,NA,KAG,1d62a276-4045-41ac-bf69-f800a442c958,NA,NA,KAG188592,KAG,NA,NA,NA,NA,Chassalia curviflora (Wall.) Thwaites,NA,NA,10.2277,104.61743,NA,2912772,Chassalia curviflora,Chassalia,curviflora,NA,NA,NA,WGS84,NA,NA,NA,NA,obtained using GPS machine,NA,NA,NA,NA,NA,Plantae|Tracheophyta|Magnoliopsida|Gentianales|Rubiaceae|Chassalia|curviflora,NA,LC,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kien Luong Dist.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://dbs.kaum.kagoshima-u.ac.jp/musedb/s_plant/picture/KAG188592/KAG188592.jpg,FALSE,ok
HERB_0075,sample_images/HERB_0075.jpg,2514988764,Hemigraphis ciliata S.Moore,,15f819bd-6612-4447-854b-14d12ee1022d,396d5f30-dea9-11db-8ab4-b8a03c50a862,17abcf75-2f1e-46dd-bf75-a5b21dd02655,65eb93af-41b8-4917-a5fc-cfe2a45aa4bf,396d5f30-dea9-11db-8ab4-b8a03c50a862,NL,DWC_ARCHIVE,2026-06-29T11:53:09.940+00:00,2026-08-24T20:55:31.547+00:00,286,PRESERVED_SPECIMEN,PRESENT,3769691,6,7707728,220,408,2393,6359394,10747494,Strobilanthes linearifolia (Bremek.) Y.F.Deng,Plantae,Tracheophyta,Lamiales,Acanthaceae,Strobilanthes,SPECIES,SYNONYM,NA,ASIA,Dili,NA,NA,2015,5,16,2015-05-16,136,136,NA,NA,2026-08-24T20:55:31.547+00:00,NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,L.3978198@BRAHMS,none,none,0e919a55-08d3-4bd2-aec1-200858fafd92,0add23db-a8f7-4d15-95ad-4ed0c5c8a055,TRUE,NA,Cowie ID; Santana F,NA,NA,none,Magnoliopsida,TL,none,none,ASIA,Timor-Leste,EUROPE,Naturalis Biodiversity Center,L.3978198@BRAHMS,"Cowie, ID; Santana, F 13858",Common in low vine thicket c 6 m tall; hillslope of limestone rubble.,https://ror.org/0566bfb96,286,NA,C. 2.9 km NW of Beloi.,NA,NA,2514988764,NA,Botany,https://data.biodiversitydata.nl/naturalis/specimen/L.3978198,NA,NA,L.3978198,NA,NA,NA,380.0 m,NA,Hemigraphis ciliata S.Moore,NA,NA,-8.19972,125.5925,NA,10747494,Strobilanthes linearifolia,Hemigraphis,ciliata,NA,NA,NA,WGS84,NA,ICN,NA,NA,NA,NA,NA,NA,NA,NA,Plantae|Lamiales|Acanthaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://medialib.naturalis.nl/file/id/L.3978198/format/large,FALSE,ok
HERB_0076,sample_images/HERB_0076.jpg,2430565444,Justicia kampotiana Benoist,,b5cdf794-8fa4-4a85-8b26-755d087bf531,2cd829bb-b713-433d-99cf-64bef11e5b3e,17abcf75-2f1e-46dd-bf75-a5b21dd02655,86c2834b-fcd6-418d-9b32-aca45110a0fe,2cd829bb-b713-433d-99cf-64bef11e5b3e,FR,EML,2026-08-13T15:27:43.858+00:00,2026-08-24T16:47:04.151+00:00,606,PRESERVED_SPECIMEN,PRESENT,3777500,6,7707728,220,408,2393,2904597,3777500,Justicia kampotiana Benoist,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,SPECIES,ACCEPTED,NA,ASIA,mondulkiri,none,NA,2019,2,1,2019-02-01,32,32,NA,2020-08-24T13:40:41.000+00:00,2026-08-24T16:47:04.151+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,http://coldb.mnhn.fr/catalognumber/mnhn/p/p00915885,none,none,6a6ac6c5-1b8a-48db-91a2-f8661274ff80,bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2,FALSE,NA,"Hul, S.|Eum, S.|Peou, Y.",Hul,hb,none,Magnoliopsida,KH,none,none,ASIA,Cambodia,EUROPE,NA,http://coldb.mnhn.fr/catalognumber/mnhn/p/p00915885,NA,NA,http://grbio.org/institution/museum-national-dhistoire-naturelle,654,NA,NA,7010,NA,2430565444,NA,P,http://coldb.mnhn.fr/catalognumber/mnhn/p/p00915885,NA,NA,P00915885,MNHN,NA,NA,NA,NA,Justicia kampotiana Benoist,NA,NA,NA,NA,NA,3777500,Justicia kampotiana,Justicia,kampotiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Arbrisseau d'env. 1 m de haut. Feuilles étroitement ovales ou elliptiques, acuminées au sommet. Inflorescences terminales ; bractées étroitement triangulaires ; sépales 5, linéaires, pubescents. Fruit : capsule obovale, glabre""",kéo Seima,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://mediaphoto.mnhn.fr/media/1579023243472OOhB8XHnAqXdMpQ2,TRUE,error
HERB_0077,sample_images/HERB_0077.jpg,3461969310,Cascabela thevetia (L.) Lippold,,b5cdf794-8fa4-4a85-8b26-755d087bf531,2cd829bb-b713-433d-99cf-64bef11e5b3e,17abcf75-2f1e-46dd-bf75-a5b21dd02655,86c2834b-fcd6-418d-9b32-aca45110a0fe,2cd829bb-b713-433d-99cf-64bef11e5b3e,FR,EML,2026-08-13T15:27:43.858+00:00,2026-08-24T16:46:33.094+00:00,606,PRESERVED_SPECIMEN,PRESENT,3169652,6,7707728,220,412,6701,7950372,3169652,Cascabela thevetia (L.) Lippold,Plantae,Tracheophyta,Gentianales,Apocynaceae,Cascabela,SPECIES,ACCEPTED,NA,ASIA,siem réap,none,NA,2021,1,8,2021-01-08,8,8,NA,2022-05-10T09:55:13.000+00:00,2026-08-24T16:46:33.094+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,http://coldb.mnhn.fr/catalognumber/mnhn/p/p01190857,none,none,6a6ac6c5-1b8a-48db-91a2-f8661274ff80,bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2,FALSE,NA,"Hul, S.|Peou, Y.|Ratanak, V.",Hul,hb,none,Magnoliopsida,KH,none,none,ASIA,Cambodia,EUROPE,NA,http://coldb.mnhn.fr/catalognumber/mnhn/p/p01190857,NA,NA,http://grbio.org/institution/museum-national-dhistoire-naturelle,654,NA,NA,7271,Sangkat Slorkram,3461969310,NA,P,http://coldb.mnhn.fr/catalognumber/mnhn/p/p01190857,NA,NA,P01190857,MNHN,NA,NA,NA,NA,Cascabela thevetia (L.) Lippold,NA,NA,NA,NA,NA,3169652,Cascabela thevetia,Cascabela,thevetia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbuste ou arbre, de 2-8 m de haut. Feuilles elliptiques-étroitement oblongues, alternes. Fleurs jaunes, en cymes terminales ou opposées aux feuilles , tube de la corolle plus court que les lobes. Fruit : drupe comprimée, globuleuse-triangulaire. Plante originaire d'Amérique centrale et tropicale, intoduite dans les autres pays tropicaux, surtout comme plante ornementale",Phum Daun Pa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://mediaphoto.mnhn.fr/media/1648795044203RnWojXl1ejwdxAwh,FALSE,error
HERB_0078,sample_images/HERB_0078.jpg,3312514727,Ziziphora pamiroalaica Juz.,"cdc,cucdmis,cum",bf2a4bf0-5f31-11de-b67e-b8a03c50a862,98e934b0-5f31-11de-b67e-b8a03c50a862,"8e30b684-6a54-4aba-aa73-66201c2c736e,17abcf75-2f1e-46dd-bf75-a5b21dd02655",f6fe707e-cced-4efc-b5dc-be4c91b8180a,98e934b0-5f31-11de-b67e-b8a03c50a862,GB,DWC_ARCHIVE,2026-08-13T16:38:58.088+00:00,2026-08-24T20:20:24.473+00:00,445,PRESERVED_SPECIMEN,PRESENT,3899100,6,7707728,220,408,2497,7308760,3899100,Ziziphora pamiroalaica Juz.,Plantae,Tracheophyta,Lamiales,Lamiaceae,Ziziphora,SPECIES,ACCEPTED,NA,ASIA,NA,NA,Northern Asia,2018,8,10,2018-08-10,222,222,NA,2019-02-11T00:00:00.000+00:00,2026-08-24T20:20:24.473+00:00,NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,https://data.rbge.org.uk/herb/E00947029,none,none,0237598a-853a-492c-af74-a723fe251799,427c8cd7-4358-4a00-9ef3-2b2676d28d1e,FALSE,Edinburgh (E) Herbarium Specimens,"Pamirs Expedition to Central Asia Tajikistan,",NA,HERBARIUM SHEET,none,Magnoliopsida,TL,none,none,ASIA,Timor-Leste,EUROPE,NA,https://data.rbge.org.uk/herb/E00947029,25,"South facing gentle slope, rocky mixed ignious rock, irrigation stream running through it. ;  Vegetation: Ziziphora, acantholimon, astragalus, and nepeta,",https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799,445,NA,"Tajikistan:Gorno Badakshan:8 kms north of Langar, end of Wahkan valley",NA,NA,3312514727,NA,E,https://data.rbge.org.uk/herb/E00947029,PhysicalObject,NA,E00947029,RBGE,NA,NA,3185m,https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e,Ziziphora pamiroalaica Juz.,NA,NA,37.096111,72.708889,NA,3899100,Ziziphora pamiroalaica,Ziziphora,pamiroalaica,NA,NA,NA,WGS84,NA,ICBN,NA,NA,NA,NA,NA,NA,E,NA,NA,NA,NA,NA,NA,3185,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10th August 2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CC0,Royal Botanic Garden Edinburgh,939046,NA,NA,NA,NA,NA,NA,https://iiif.rbge.org.uk/herb/iiif/E00947029/manifest,FALSE,not_image
HERB_0079,sample_images/HERB_0079.jpg,5058342828,Huberantha jenkinsii (Hook.f. & Thomson) Chaowasku,"cdc,cdround,gass84,incomis,inmafu",cd6e21c8-9e8a-493a-8a76-fbf7862069e5,061b4f20-f241-11da-a328-b8a03c50a862,17abcf75-2f1e-46dd-bf75-a5b21dd02655,996e30f8-f762-11e1-a439-00145eb45e9a,061b4f20-f241-11da-a328-b8a03c50a862,GB,DWC_ARCHIVE,2026-08-24T12:51:18.333+00:00,2026-08-24T20:51:51.638+00:00,539,PRESERVED_SPECIMEN,PRESENT,10982163,6,7707728,220,718,9291,7408234,7591836,Hubera jenkinsii (Hook.f. & Thomson) Chaowasku,Plantae,Tracheophyta,Magnoliales,Annonaceae,Hubera,SPECIES,SYNONYM,NA,ASIA,NA,NA,NA,2021,2,21,2021-02-21T00:00,52,52,NA,2025-12-31T10:58:00.420+00:00,2026-08-24T20:51:51.638+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,K001938871,none,none,fa252605-26f6-426c-9892-94d071c2c77f,NA,FALSE,NA,"Ho, B.C.; Bazilah, I.; Athen, P.; Seah, W.W.; Lua, H.K.; Hassan, I.; Lin, F.; Saifuddin",NA,NA,none,Magnoliopsida,SG,none,none,ASIA,Singapore,EUROPE,NA,K001938871,BT 2017-004,NA,NA,539,NA,Plot 41,NA,NA,5058342828,NA,Herbarium,http://specimens.kew.org/herbarium/K001938871,NA,NA,K001938871,K,NA,NA,NA,NA,Huberantha jenkinsii (Hook.f. & Thomson) Chaowasku,NA,NA,1.353083,103.7769,NA,7591836,Hubera jenkinsii,Huberantha,jenkinsii,NA,NA,NA,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Annonaceae,NA,NA,NA,NA,138.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2977.390318610659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://d2jcv3kl45hlgi.cloudfront.net/a686137923e56c0b61b54c35895ec4d6.jpg,FALSE,ok
HERB_0080,sample_images/HERB_0080.jpg,5106374562,Trivalvaria costata (Hook.f. & Thomson) I.M.Turner,,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,98e934b0-5f31-11de-b67e-b8a03c50a862,"8e30b684-6a54-4aba-aa73-66201c2c736e,17abcf75-2f1e-46dd-bf75-a5b21dd02655",f6fe707e-cced-4efc-b5dc-be4c91b8180a,98e934b0-5f31-11de-b67e-b8a03c50a862,GB,DWC_ARCHIVE,2026-08-13T16:38:58.088+00:00,2026-08-24T20:20:09.177+00:00,445,PRESERVED_SPECIMEN,PRESENT,7951385,6,7707728,220,718,9291,3156981,7951385,Trivalvaria costata (Hook.f. & Thomson) I.M.Turner,Plantae,Tracheophyta,Magnoliales,Annonaceae,Trivalvaria,SPECIES,ACCEPTED,NA,ASIA,Sagaing,none,Myanmar (Burma),2019,3,15,2019-03-15,74,74,NA,2025-04-08T12:16:41.000+00:00,2026-08-24T20:20:09.177+00:00,NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,https://data.rbge.org.uk/herb/E01537122,none,none,0237598a-853a-492c-af74-a723fe251799,427c8cd7-4358-4a00-9ef3-2b2676d28d1e,FALSE,Edinburgh (E) Herbarium Specimens,"Armstrong, Kathleen Ellen, Nwe, Thet Yu, Kramer, Marshall, Linn, Wah Wah, Khaing, Myo, Myint, Thar, Pyae, Phoe La, Kyi, Aung, Nyo, Kyi, Myint, Han Sein, Nge, Maung & Oo, Myint",NA,HERBARIUM SHEET,none,Magnoliopsida,MM,none,none,ASIA,Myanmar,EUROPE,NA,https://data.rbge.org.uk/herb/E01537122,4447,Growing in primary forest along stream.,https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799,445,NA,Htamanthi Wildlife Sanctuary. Nam Phi Lin stream,NA,NA,5106374562,NA,E,https://data.rbge.org.uk/herb/E01537122,PhysicalObject,NA,E01537122,RBGE,NA,NA,NA,https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e,Trivalvaria costata (Hook.f. & Thomson) I.M.Turner,NA,NA,NA,NA,NA,7951385,Trivalvaria costata,Trivalvaria,costata,NA,NA,NA,NA,NA,ICBN,NA,NA,NA,NA,NA,NA,E,NA,NA,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hkamti,NA,NA,15th March 2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CC0,Royal Botanic Garden Edinburgh,1734127,NA,NA,NA,NA,NA,NA,https://iiif.rbge.org.uk/herb/iiif/E01537122/manifest,FALSE,not_image
HERB_0081,sample_images/HERB_0081.jpg,3312498256,Primula macrophylla D.Don,"cdc,cucdmis,cum",bf2a4bf0-5f31-11de-b67e-b8a03c50a862,98e934b0-5f31-11de-b67e-b8a03c50a862,"8e30b684-6a54-4aba-aa73-66201c2c736e,17abcf75-2f1e-46dd-bf75-a5b21dd02655",f6fe707e-cced-4efc-b5dc-be4c91b8180a,98e934b0-5f31-11de-b67e-b8a03c50a862,GB,DWC_ARCHIVE,2026-08-13T16:38:58.088+00:00,2026-08-24T20:19:22.352+00:00,445,PRESERVED_SPECIMEN,PRESENT,8090966,6,7707728,220,1353,6674,8026112,8090966,Primula macrophylla D.Don,Plantae,Tracheophyta,Ericales,Primulaceae,Primula,SPECIES,ACCEPTED,NA,ASIA,NA,NA,Northern Asia,2018,8,12,2018-08-12,224,224,NA,2018-11-19T00:00:00.000+00:00,2026-08-24T20:19:22.352+00:00,NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,https://data.rbge.org.uk/herb/E00898606,none,none,0237598a-853a-492c-af74-a723fe251799,427c8cd7-4358-4a00-9ef3-2b2676d28d1e,FALSE,Edinburgh (E) Herbarium Specimens,"Pamirs Expedition to Central Asia Tajikistan,",NA,HERBARIUM SHEET,none,Magnoliopsida,TL,none,none,ASIA,Timor-Leste,EUROPE,NA,https://data.rbge.org.uk/herb/E00898606,55,"North facing rocky outcrop plants growing in scree and on ledges.;  Vegetation: Primula, potentilla, Rhodiola.",https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799,445,NA,"Tajikistan:Gorno Badakshan:22 km north west of Murgab, in the Pashadara valley.",NA,NA,3312498256,NA,E,https://data.rbge.org.uk/herb/E00898606,PhysicalObject,NA,E00898606,RBGE,NA,NA,4450m,https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e,Primula macrophylla D.Don,NA,NA,38.233333,73.813056,NA,8090966,Primula macrophylla,Primula,macrophylla,NA,NA,NA,WGS84,NA,ICBN,NA,NA,NA,NA,NA,NA,E,NA,NA,NA,NA,NA,NA,4450,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12th August 2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CC0,Royal Botanic Garden Edinburgh,927517,NA,NA,NA,NA,NA,NA,https://iiif.rbge.org.uk/herb/iiif/E00898606/manifest,FALSE,not_image
HERB_0082,sample_images/HERB_0082.jpg,5895917454,Euonymus laxiflorus Champ. ex Benth.,"cdc,cdround,colmafu,inmafu",902c8fe7-8f38-45b0-854e-c324fed36303,f5fc4e61-b7a0-414b-ab68-b41cb23e7fdc,NA,91d2f516-bdfa-458f-bad1-66717101b49f,f5fc4e61-b7a0-414b-ab68-b41cb23e7fdc,RU,EML,2026-08-21T18:06:57.852+00:00,2026-08-21T18:14:22.073+00:00,610,PRESERVED_SPECIMEN,PRESENT,8394214,6,7707728,220,950,6715,3169115,8394214,Euonymus laxiflorus Champ. ex Benth.,Plantae,Tracheophyta,Celastrales,Celastraceae,Euonymus,SPECIES,ACCEPTED,NA,ASIA,NA,NA,South Asia|South Asia (Asia outside ex-Soviet states and Mongolia)|Vietnam,2024,4,27,2024-04-27,118,118,NA,2025-12-18T11:15:51.000+00:00,2026-08-21T18:14:22.073+00:00,https://plant.depo.msu.ru/open/public/item/MW1048772,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,MW1048772,none,none,df27e63f-82b2-464e-9286-a96163c961c9,acf523b0-8c81-4813-a85d-2361a8b487d4,FALSE,Moscow Digital Herbarium,Nguyen H.C.,NA,herbarium specimen,none,Magnoliopsida,VN,none,none,ASIA,Viet Nam,EUROPE,Moscow State University,MW1048772,NA,NA,http://grbio.org/institution/moscow-state-university,610,NA,NA,NA,NA,5895917454,en | ru,MW,MW1048772,Physical Object,in collection,MW1048772,Moscow State University,NA,use under CC-BY 4.0,NA,urn:lsid:biocol.org:col:15550,Euonymus laxiflorus Champ. ex Benth.,NA,NA,22.461667,105.578056,https://rscf.ru/en/project/21-77-20042/,8394214,Euonymus laxiflorus,Euonymus,laxiflorus,Kollektor,urn:lsid:biocol.org:col:15550:01,common practice of herbarium collecting,WGS84,Euonymus laxiflorus Champ. ex Benth.,"International Code of Nomenclature for algae, fungi, and plants",manual verification,WGS84,no label data,MW1048772,168656651,168656652,MSU,"Seregin A. P. (Ed.). 2026. Specimen MW1048772 from the collection ""Moscow University Herbarium"" // Depository of Live Systems (branch ""Plants""): Electronic resource. – Moscow State University, Moscow. – Available at: https://plant.depo.mitotech.ru/open/public/item/MW1048772 (indicate access date).",Plantae | Tracheophyta | Magnoliopsida | Celastrales | Celastraceae | Celastroideae | Euonymus,Euonymus,LC,Бересклет,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://plant.depo.msu.ru/open/public/item/MW1048772/img/0.jpg?gbif,FALSE,ok
